doc_id,title,text
0110.a2,Time is all we got!, Others talk about their time they spend with their children as quality-time
0110.a2,Time is all we got!, I believe time is what is quality when it comes down to familyrelations
0110.a2,Time is all we got!," Looking at this question from a different angle, I think a six-hour workingday would benifit employers"
0110.a2,Time is all we got!, It is common knowledge that employees who work parttime are rarely sick
0110.a2,Time is all we got!, Early retirement would also diminish in number as a result of this reform
0110.a2,Time is all we got!, That would save a lot of money for the health-insurance office
0110.a2,Time is all we got!, Studies in Finland have shown that people who worked six hours a day still produce as much as those who work a full forty- hour week
0110.a2,Time is all we got!, If people work six hours a day it would be possible to have a flexible schedule
0110.a2,Time is all we got!, That would make it easier for people to have a much greater influence of how their working day could look like
0110.a2,Time is all we got!, This has also a positive effect on peoples health
0110.a2,Time is all we got!," Some people might want to start early, while others want to sleep in and start their day a bit later"
0110.a2,Time is all we got!, It would furthermore make it easier to find time to run errands we all have to do e
0110.a2,Time is all we got!,g
0110.a2,Time is all we got!," going to the bank, dentistappointment and so on"
0110.a2,Time is all we got!, Opinion-polls that have taken place in Sweden have shown that most people are in favour of a shorter workingday instead of a payraise
0110.a2,Time is all we got!, Next period of agreement conserning the local government employees this issue will be raised
0110.a2,Time is all we got!, That is a step in the right direction as far as i am concerned
0110.a2,Time is all we got!, Today a lot of people look at their working-week as a distance to be transported inbetween week-ends
0110.a2,Time is all we got!," By the time people have holidays, there are generally demand on everyone to make up for lost time with family and friends"
0110.a2,Time is all we got!, I believe that we are deceiving ourselves
0110.a2,Time is all we got!, I think we ought to reconsider matters and try to seize a chance of living in a more satisfactory way everyday
0110.a2,Time is all we got!, Some people might argue that people worked much harder in the older days
0110.a2,Time is all we got!,"That is true, but despite that I do not think that people lived under the constant strain that we experience now in our fast moving consumer society"
0110.a2,Time is all we got!,Therefore my conclusion is that politicians should take measures to improve the living conditions for its citizens
0110.a2,Time is all we got!," This would be a step in the right direction to promote equality between men and women, as well as a more humane society"
0110.a2,Time is all we got!,
0111.a2,How do you justify executions?,Three quarters of all states in America has the death penalty
0111.a2,How do you justify executions?," Many people think that it is a fair and well functioning punishment, but I think the opposite"
0111.a2,How do you justify executions?," Who are we, ordinary people to decide who is going to live, and who is not? In this essay I will describe how very wrong it is to have a punishment like the death penalty in USA, and what I believe can replace it"
0111.a2,How do you justify executions?," How do you justify taking an other humans life? No matter what crime he or she has committed, no one on earth should have the power to decide about life or death"
0111.a2,How do you justify executions?, There is just no logic here
0111.a2,How do you justify executions?," People supporting the death penalty claim that if you have taken an other persons life, you do not have the right to live anymore"
0111.a2,How do you justify executions?, But who decides that? Isn't execution proving the opposite? By taking a persons life we show that you are not allowed to kill
0111.a2,How do you justify executions?," This is as illogic as it sounds, moreover it is a savage act and something that a modern country like America should have abandoned a long time ago"
0111.a2,How do you justify executions?, Sadly the question of death penalty or not have lately been focused on money rather than on human rights
0111.a2,How do you justify executions?, People advocating the cruel punishment often argue that it is cheaper to execute people than to put them in jail for life time
0111.a2,How do you justify executions?," Of course it coast money to keep criminals behind bars, however it also coast a lot of money having the prisoner waiting in jail for execution, and for he or she to appeal the sentence"
0111.a2,How do you justify executions?, Often when there are debates involving the death penalty you hear words like money and politics
0111.a2,How do you justify executions?, People in general tend to forget about the most important issue namely that execution is a cruel punishment
0111.a2,How do you justify executions?, A convicted felony usually sit a long time in prison before he or she is being executed
0111.a2,How do you justify executions?," The weeks, months and very often years in the cell are periods of uncertainty and anxiety for the prison"
0111.a2,How do you justify executions?," Sometimes there is a decided date for the execution, but by appealing that date can sometimes be changed"
0111.a2,How do you justify executions?, Life for a person sentenced to death is very much like a roller coaster
0111.a2,How do you justify executions?, Their situation is inhuman
0111.a2,How do you justify executions?, Many of those being executed in USA are just teenagers
0111.a2,How do you justify executions?," The execution of these kids who has had a bad start in life, and never have had the chance to create and participate in a normal life does not solve any problems"
0111.a2,How do you justify executions?, On the contrary it only creates new ones because I think that death penalties and executions helps to brutalise the society
0111.a2,How do you justify executions?, But what are we going to do with the criminals? Set them free? Off course not
0111.a2,How do you justify executions?," Many of the prisoners needs to stay in jail, and they need to be watched over 24 hours a day"
0111.a2,How do you justify executions?," However there are many of the prisoners who can be trained to become functioning, well adjusted citizens"
0111.a2,How do you justify executions?, There are rehabilitation programs in USA that have very satisfying results and which have helped a lot of criminals to deal with their problems and to change their lives
0111.a2,How do you justify executions?," These programs may coast a little more than to just switch on the electricity on the electric chair, but once again money should not be an issue when it comes to preserve human lives"
0111.a2,How do you justify executions?," So, what can we do? Are we going to allow people, very often youths to be executed, meanwhile we know that it exist rehabilitation programs that could help criminals back to a new start in life? Are we going to tolerate that execution is being chosen instead of this because of economic reasons? Humans are certainly not meant to play some sort of gods and when we do that it is wrong, terribly wrong"
0111.a2,How do you justify executions?,
0112.a2,The Right To Children,"In Sweden today, it is impossible for homosexuals to adopt a child legally"
0112.a2,The Right To Children," Yet, some people act against the law and find one way or another to have children to raise and love"
0112.a2,The Right To Children," There is no proof that such children, raised by homosexual parents, should suffer from it"
0112.a2,The Right To Children," From the children's point of view, I see no reason for not letting homosexuals be parents"
0112.a2,The Right To Children, What really hampers the society's development towards a more equal and fair society is simply people's prejudices
0112.a2,The Right To Children," Still, some prejudiced people cannot accept homosexual people as normal human beings"
0112.a2,The Right To Children," They claim that homosexuality is due to experiences early in life, and some even claim it is an illness or a minor brain damage"
0112.a2,The Right To Children, Others just think homosexuals should not be allowed to adopt children because they feel it is not suitable for children to grow up in any other family than the nuclear family
0112.a2,The Right To Children, This is probably due to the thought that the traditional family responds to the children's need for both men and women in their surroundings
0112.a2,The Right To Children, A child needs both male and female role models
0112.a2,The Right To Children, This can be used as an argument againt parents comprising two people of the same sex
0112.a2,The Right To Children," Unfortunately, in many families good female and male role models are not provided by the mother and father"
0112.a2,The Right To Children," The number of single-parent families is increasing, and in some families where the parents still live together, one or both of the parents are unable to influence their children, one reason could be too much absence"
0112.a2,The Right To Children," However, this does usually not mean that these children grow up without role models, since there are relatives, teachers and friends of the parents' in most children's environments"
0112.a2,The Right To Children," This proves that having two mothers or fathers, does not at all mean a more unbalanced view"
0112.a2,The Right To Children," Actually, homosexual parents is probably more aware of the problems that might appear and are more anxious to find solutions"
0112.a2,The Right To Children," Nevertheless, it is the welfare of the children concerned that really matters"
0112.a2,The Right To Children, The fact that an incredible number of children in the world today suffer from malnutricion and abuse is not new to anyone
0112.a2,The Right To Children," With this in mind, it seems obvious that these children would undoubtedly be better off with good, loving parents, hetrosexuals or not"
0112.a2,The Right To Children," It is most upsetting that small children die because no one takes care of them, when there are people who want to"
0112.a2,The Right To Children," For this reason, letting homosexual couples adopt children, would be to act in favour of the children"
0112.a2,The Right To Children," Furthermore, on the contrary to what some opponents believe, investigations show that children raised by homosexual parents develops into perfectly normal people"
0112.a2,The Right To Children, What is often heard as an arguement against homosexuals as parents is that the children of such parents will be bullied and harassed in school
0112.a2,The Right To Children," What I think makes this argument untenable is mainly two facts: Children are bullied by other children because of all sorts of things; being overwheight, red-headed or not being able to pronounce a proper ""s"" or ""r"""
0112.a2,The Right To Children," Also, Children's behaviour depends much on the adults' behaviour"
0112.a2,The Right To Children," Therefore, the responsibility is the adults' around the children"
0112.a2,The Right To Children," They should respect and support homosexuals as they do others, and in that way be good role models"
0112.a2,The Right To Children," Unfortunately, the Swedish authorities do not show respect and support for homosexuals sufficiently"
0112.a2,The Right To Children," The rules about adoption sais that a hetrosexual couple or a person without a partner, who seem suitable to be parents according to the authorities investigation, can adopt a child"
0112.a2,The Right To Children," For a person who has a partner, but of the same sex, it is impossible"
0112.a2,The Right To Children," In my opinion these rules are in conflict with all logic and common sense, but also the law"
0112.a2,The Right To Children," These rules discriminate people simply because of their sexuality, but as everybody knows, it is illegal to discriminate people on sexuality basis"
0112.a2,The Right To Children," By applying such rules, the authorities demonsrate that it is not fully accepted to be homosexual"
0112.a2,The Right To Children," This is nothing but a disgrace to Sweden, since we are famous for cherishing equality"
0112.a2,The Right To Children," To conclude, the authorities have no valid reason for taking away normal people's right to have children"
0112.a2,The Right To Children," The rules about adoption are out of date, and based on old prejudices"
0112.a2,The Right To Children," Many people have nothing against homosexual people, but feel that the society is not ready for such a change of family construction"
0112.a2,The Right To Children, But why should both starving children and people longing for them have to wait for other citizens to accustom themselves to a more openminded society?
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM,"When I am writing this, it is the beginning of March 1999 and in one of the cities of Sweden, something terrible has happened, something that fills the whole country with horror"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," A twenty-two year old man who was working as a child-minder, has during a few years, abused several children sexually and also produced an enormous amount of child pornographic material"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Of course, what everybody is asking themselves right now is; what kind of a sick creature is capable to do something like that? As always after such a scandal, people start to question the motives of the men working with child-care"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Worried mothers might wonder if he really has to touch the children that much and what are his intentions of following them to the bathroom? I have understood, after reading some interviews in the morning papers, that many of the men working at the day-care centers today are feeling observed by suspicious eyes, as if there would be something abnormal of being a man working with children"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, I find attitudes like that to be in most cases absolutely unfounded and instead I do believe that it is very important to make a greater number of men start working in the child-care system
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, Here below I will give an account of my main arguments for thinking so
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Today, the overwhelming majority, or 95 percent, of the people working with childcare in Sweden are women"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, This are usually quite low-paid jobs and I do believe that there is a connection between that and the fact that it is a work sector dominated by women
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Sweden is said to be one of the most equal countries in the world, but still typical female jobs, like nursing and pree-scool teaching are paid less than typical male jobs"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Why is this then? I would suggest that it depends much on the way it traditionally have been; the women were staying at home, taking care of the children while the men were working"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Perhaps the women working in the child-care system today too easily have accepted being low-paid, just because they traditionally have been taking care of the children without being paid at all"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Since most politicians and employers historically also have been men, they might have been favouring occupations dominated by their own sex"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," I am convinced that if more men were working in the child-care system, it would soon result in demands for higher wages and would in a long term view create a more equal working situation"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, I find the child-care system to be an essential part of our society and therefore I feel that it is of great importance that the jobs are attractive for well-educated people
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, I do believe that more men employed would make the politicians improve the situation sooner
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, My second main argument is that I believe all children need reliable men in their every-day environment
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Especially today, when there are so many children having an absent father, living with a single mother"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," I have no doubt that the majority of single mothers are doing a brilliant job, but they cannot be a father as well as a mother"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," Of course no man can replace a child's real father, but I am convinced that having good male role models around, help children in their own development and in future relationships"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," A better balance between the number of men and women working at the day-care centers would make the children grow up and see that childcare is not a duty reserved only for women, which would lead to children growing up with more equal attitudes"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, The debate lately about incest and pedophils has resulted in people becoming suspicious and several cases of suspected incest have been brought up both by media and in court
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, I believe a lot of people find it difficult to decide what is normal behaviour and what is not
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, Incest is one of the worst crimes anybody can commit and naturally we should all continue to be attentive if we have the slightest suspicion of a child being abused
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM," What we can not do is allowing these suspicions to go too far, after all most men would not dream about hurting a child"
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, I claim that more men are needed in the child-care system to show that it is perfectly normal for men to take care of children and that there is nothing perverse or strange about it
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, More men working as child-minders would probably make it easier to recognize abnormal behaviour and help us not to mix it with truly innocent contact
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM, The few monsters abusing children should not be allowed to lay guilt on all men and scare them from working with and taking care of children
0113.a2,MORE MEN ARE NEEDED IN THE CHILD-CARE SYSTEM,
0115.a2,License To Pay- the price of state television,In Sweden of today people are forced to pay a license for the possession of a television set
0115.a2,License To Pay- the price of state television, This license is obligatory and you will receive a fine if you do not pay or fail to register yourself as an owner of a television set
0115.a2,License To Pay- the price of state television," The license is paid per household and there is no difference whether you have one or several television sets or other kinds of receivers, the amount paid is still the same"
0115.a2,License To Pay- the price of state television, The cost of the license is decided upon by the government and is currently around twelve hundred Swedish crowns per year
0115.a2,License To Pay- the price of state television, The money collected through these licenses are used to fund the state owned television and radio channels
0115.a2,License To Pay- the price of state television," This system has been the same for many years and it can no longer be defended as necessary, not even justified"
0115.a2,License To Pay- the price of state television," There are alternative ways to fund a television channel, most common is the selling of commercial, which should be preferred instead of licenses"
0115.a2,License To Pay- the price of state television," When this system was initially made into law some decades ago, Sweden had only one broadcasting television channel and it was the only one you could watch"
0115.a2,License To Pay- the price of state television, Therefore at that time owning a television set meant you probably watched that channel
0115.a2,License To Pay- the price of state television, The easiest way to fund the television broadcasting was then to charge every owner of a television set
0115.a2,License To Pay- the price of state television," Although, today the broadcasting market is totally different"
0115.a2,License To Pay- the price of state television," There are up to a hundred different television channels, most run through satellite broadcasting"
0115.a2,License To Pay- the price of state television, It is therefore fully possible to have and use a television set without ever watching the state owned channels
0115.a2,License To Pay- the price of state television," Still, you have to pay the cost of running these two channels, a cost which you might never get anything out of paying"
0115.a2,License To Pay- the price of state television," The other channels available today are usually funded by commercials, which make them dependent on the number of people watching"
0115.a2,License To Pay- the price of state television," If they have less viewers then they will sell less commercial time, which gives them less funding"
0115.a2,License To Pay- the price of state television, This is not the case for the state owned channels as they are guaranteed their funding no matter how many viewers they have
0115.a2,License To Pay- the price of state television, This makes the competition between broadcasting companies unfair and in favor of certain channels
0115.a2,License To Pay- the price of state television," Instead, it would be much more fair if the state owned channels, as all other channels, also relied on commercial funding"
0115.a2,License To Pay- the price of state television," This system is much more fair towards everyone, both broadcasting companies and watchers"
0115.a2,License To Pay- the price of state television, It is often argued that the state owned channels are the only commercial free channels and that people want to keep them like that
0115.a2,License To Pay- the price of state television," This might have been true a few years back, but today the most popular channel is TV4, a commercial channel"
0115.a2,License To Pay- the price of state television," Therefore, commercials on television can not be that unpopular among the majority of today"
0115.a2,License To Pay- the price of state television, The fact that the state owned channels are no longer the most watched channels also creates the problem that the commercial funding might not be sufficient enough
0115.a2,License To Pay- the price of state television," This can be solved rather easy though, as a change in the program tabloid of state owned television could easily bring back many watchers which have been lost to commercial channels"
0115.a2,License To Pay- the price of state television," Through broadcasting more popular shows, enough watchers would be gathered for the ability of commercial funding to be made possible"
0115.a2,License To Pay- the price of state television," Critics might say that this can not be done, as state owned television have a responsibility to broadcast a diversity of shows which will allow for all viewers to watch"
0115.a2,License To Pay- the price of state television," Although, this argument is only justified by the fact that all viewers have been forced to pay for these channels"
0115.a2,License To Pay- the price of state television," If no one was forced to pay for them, state television would not have the responsibility of broadcasting such a diversity of shows"
0115.a2,License To Pay- the price of state television," Rather, they could concentrate on broadcasting shows which the majority would want to watch"
0115.a2,License To Pay- the price of state television," As state owned television today have the possibility to go over to commercial funding, there is no reason to force people to pay for the funding of state owned channels"
0115.a2,License To Pay- the price of state television, To take away the possibility of choice from the viewers is a violence of the free will
0115.a2,License To Pay- the price of state television," The guaranteed funding for selected channels creates an unfair competition situation, which does not belong in a democratic country like Sweden"
0115.a2,License To Pay- the price of state television," The system of television licenses should therefore be abandoned, as it applies to a situation which is no longer present in Sweden"
0115.a2,License To Pay- the price of state television,
0118.a2,slavery system of modern times,"To force people to do unpaid work in the public sector to receive unemployed benefit, I think indicate a very cynical outlook of unemployed people"
0118.a2,slavery system of modern times, If jobs exists within the public sector people should be employed and get proper paid for their work
0118.a2,slavery system of modern times, If on the other hand the jobs will be created just to serve the purpose of keeping unemployed people bussy and the assignments are not enough important to employ people to do them
0118.a2,slavery system of modern times, That would be a even more condescending way of treating people
0118.a2,slavery system of modern times," If the first condition is the applicable and you carry matters to an extreme, it would ultimately be to force people to reduce their own abilitys of getting a real job"
0118.a2,slavery system of modern times, Though in both the cases i think that coerce people to work in order to get their uneployment benefit would be a slavery system of modern times
0118.a2,slavery system of modern times, Forcing people to take a unpaid job it's to questoning their ability to decide for their own good
0118.a2,slavery system of modern times," I also think that it's a way of questioning peoples character, thinking that they would just lay back and don't make any efforts to improve their situation if they weren't forced to do otherwise"
0118.a2,slavery system of modern times, I think on the whole that the state should be very carefully with interfering to much within peoples life
0118.a2,slavery system of modern times," Peoples which prefer to use their time they have when they are unemployed to search jobs, improve their skills in different areas, or just be thinking of what they want to do with their future, should have that ability"
0118.a2,slavery system of modern times," When you get unemployed you commonly loose a great deal of your selfconfidence and your human dignity, if you than are being forced to work more or less for free, with something that you doesn't feel happy with and which doesn't suit your personality, it doesn't exactly raise your self-confidence or inspire you in any positive way"
0118.a2,slavery system of modern times," I also believe that there's a risk, if the first thing you have to do when you become unemployed is to begin to work full-time in the public sector, that after a while you don't feel that you have the strenght of both working full-time and search for a new jobb"
0118.a2,slavery system of modern times," My own experience, of have being unemployed and worked for ""free"" in the public sector (My own choise), is that in a coupel of months you don't have the energy or motivation to search jobs very actively"
0118.a2,slavery system of modern times, And this observance also applys to other unemployed people I've met
0118.a2,slavery system of modern times, Though I think that the unemployed people who wants to do unpaid work should have the opportunity to do that
0118.a2,slavery system of modern times," But considering that it can be easier to search for jobs when you have more time for it, a legislation that you in order to get the unemployment benefit must work for ""free"", would make it even harder for some people to get a real job"
0118.a2,slavery system of modern times, The good thing about unemployed people working in the public sector would be that they get some work experience and references
0118.a2,slavery system of modern times," But than again, if the work is really nessecary to be done why not employ unemloyed people instead of using them as free worker, and give them the money and security that comes with a real job"
0118.a2,slavery system of modern times, Otherwise It's like saying that the work people are forced to do haven't got any real value
0118.a2,slavery system of modern times, To sum up I think the idea of forcing people to work in the public sector in order to get their unemployment benefit would be a encroachment that doesn't belong in a free and democratic society
0118.a2,slavery system of modern times, You shouldn't underestimate peoples power of initiative and ambition to improve their situation
0118.a2,slavery system of modern times," And you also have to consider that unemployed people are individuals with different needs so you can't apply just one solution to the problem with unemployment, it would be to simplificate a very complexed issue"
0118.a2,slavery system of modern times,
0119.a2,Reduce the number of entering foreigners,In this essay I will argue for a change in our politics dealing with foreigners
0119.a2,Reduce the number of entering foreigners, I want Sweden to reduce the number of persons who get the permission to stay each year
0119.a2,Reduce the number of entering foreigners," Of course I don't want this to be a permanent change, just for a couple of years so that we are able to produce a system that works, in the dealing with foreigners"
0119.a2,Reduce the number of entering foreigners, I think that our community has developed in a bad direction due to the huge number of foreigners entering Sweden each year
0119.a2,Reduce the number of entering foreigners, My opinion is that Sweden at present has a situation we can't handle in the communication between foreigners and those who have Swedish as a native language
0119.a2,Reduce the number of entering foreigners, I believe we must do something about this before the problem grows stronger and to reduce the number of entering foreigners for a few years can be one solution
0119.a2,Reduce the number of entering foreigners, One of my arguments for this reduction is that we today can't help refugees to the point I think is necessary for handling such a situation properly
0119.a2,Reduce the number of entering foreigners, This has led to a high criminality among foreigners
0119.a2,Reduce the number of entering foreigners," Many of them come here with heavy memories and difficulties in adjusting to a completely new country, with its language, habits and culture"
0119.a2,Reduce the number of entering foreigners," I don't think it's strange that problems arise and lead to criminality, which is the case of many foreigners, especially for young men"
0119.a2,Reduce the number of entering foreigners," The fact that many of the crimes in Sweden are made by these people, don't make it easier for Swedes to accept those not born here"
0119.a2,Reduce the number of entering foreigners, Negative feelings about foreigners have increased as a result and many in Sweden have developed into racists
0119.a2,Reduce the number of entering foreigners," One frightening aspect of this is the big amount of people who are ""invisible"" in their disliking of refugees, that is, people who don't go out with their thoughts in public"
0119.a2,Reduce the number of entering foreigners, I don't think that so much must happen before their feelings increase
0119.a2,Reduce the number of entering foreigners, I can refer to myself in this situation because I've become more hostile to refugees in the last few years; due to things I've seen and heard about them
0119.a2,Reduce the number of entering foreigners, The place where I live has changed since we got a refugee camp and there is much more violence now than for a few years ago
0119.a2,Reduce the number of entering foreigners, Another bad aspect with this minority group of criminal foreigners is that they make it harder for the other nice foreigners
0119.a2,Reduce the number of entering foreigners, The well-behaved foreigners get in trouble because of the bad reputation of the criminal ones and can meet resistance in society
0119.a2,Reduce the number of entering foreigners, I feel like Sweden is moving in a vicious circle that we don't try to break
0119.a2,Reduce the number of entering foreigners, We now see us in a situation that will soon blow of like a bomb
0119.a2,Reduce the number of entering foreigners," I therefore insist that we must reduce the number of foreigners, who get the opportunity to stay in this country, while we can't take care of those already here"
0119.a2,Reduce the number of entering foreigners," Sweden doesn't have the ability to take care of people, who come in despair, fear and hope for a safe place"
0119.a2,Reduce the number of entering foreigners," We can't do like now, that is, place them in some refugee camp until they know they have the permission to stay"
0119.a2,Reduce the number of entering foreigners, This process can take an incredible time and to be rejected a stay after for example six years is very cruel and unfair
0119.a2,Reduce the number of entering foreigners, There must be a way to shorten this waiting period
0119.a2,Reduce the number of entering foreigners," Another aspect, which I find extremely important, is that we should try to integrate foreigners in society and give them a chance to live as we do"
0119.a2,Reduce the number of entering foreigners," With this I mean Sweden should avoid establishing suburbs for foreigners, where the opportunities of developing are smaller than in an area with people of both Swedish and non-Swedish cultures"
0119.a2,Reduce the number of entering foreigners, It's important to make people from different cultures meet each other and learn the others valuations and way of life
0119.a2,Reduce the number of entering foreigners, We must avoid creating a society where it is divided into them and we as it becomes when people live in different areas and maybe go to different schools
0119.a2,Reduce the number of entering foreigners, My opinion is therefore that Sweden during some years must draw down on the number of refugees getting a permission to stay here
0119.a2,Reduce the number of entering foreigners," The main argument for this is that I think we've got a situation we can't manage, with far too much criminality, when we don't have the opportunities to take care of all foreigners already living here"
0119.a2,Reduce the number of entering foreigners,
0120.a2,Why work?,Unemployment is a burning issue in many countries
0120.a2,Why work?, In Sweden unemployment is the cause of a lot of problems the country is facing
0120.a2,Why work?,", and is a major issue in every general election"
0120.a2,Why work?," There are a lot of questions I ask myself concerning unemployment in Sweden: Is it really fair that some people are choosing to be unemployed because they make as much, sometimes more money than they would do working? Is it fair that people with jobs that require an education in many cases don't make more money than people with jobs that doesn't require education? It might be easier to get a job if you have an education but what is the point if someone else is making the same money on benefits? A lot of people might think it's wrong to live on benefits but should it really be a question of morale if an unemployed person should try to get a job or just keep living on benefits? Is this really the right way to fight unemployment and motivate people to educate themselves"
0120.a2,Why work?, I don't think so
0120.a2,Why work?," People in Sweden have a high living standard, and people without serious social problems such as abuse of drugs or alcohol will with or without a job live a rather decent life"
0120.a2,Why work?, At the same time Sweden is a country with huge debts and sometime these debts will have to be paid of
0120.a2,Why work?, The system with unemployment benefits is costing a lot of money but I believe that the biggest problem with it is that it makes people very unwilling to educate themselves
0120.a2,Why work?," My father has been in Asia recently and got in touch with a lot of people from that continent, especially people from Japan and China"
0120.a2,Why work?, He was very surprised by their knowledge and their very different attitude towards education
0120.a2,Why work?, There young students actually wants to learn things
0120.a2,Why work?, Students over there doesn't have the same possibilities to higher education as we in Sweden have but are much more eager to get educated
0120.a2,Why work?," My father thinks that the Asians in a near future will take over as the leading ""raze"" and then the countries in Europe and North America will get much poorer"
0120.a2,Why work?, I don't really share his alarming view at the situation but there might be some truth in it
0120.a2,Why work?, The mentality the Asians have is not shared by most of us Swedes
0120.a2,Why work?, I must admit that my own reasons for studying is not only to get an education but to experience all that comes with it
0120.a2,Why work?, People in Sweden don't have the pressure to get a job or an education as in many other countries
0120.a2,Why work?," Here the government gives people the option not to work but live with the same standards anyway, and many do that"
0120.a2,Why work?, To care for the less fortunate is a good thing but I don't think that just handing out money is a good way of doing that
0120.a2,Why work?," Some people would probably be in great danger to get problems with alcohol or drugs if they were just sitting around the house, and I don't think many would be in a rush to get a new job"
0120.a2,Why work?, To get them out working as soon as possible is a better solution
0120.a2,Why work?, They should not do unpaid work in the public sector to earn their unemployment benefits but instead get paid for the work they do
0120.a2,Why work?, There are a lot of holes to fill for example in schools and health care
0120.a2,Why work?, The government could also support companies and motivate them to hire more people
0120.a2,Why work?, If companies hired more people there would probably be a shortage of educated and skilled workers which would make the wages higher and probably motivate more people to get an education
0120.a2,Why work?, Unemployment benefits could be handed out for just a few months giving a person a chance to get a job of his own choice and if he was unable to find one the government should provide a job for him
0120.a2,Why work?, This would motivate people to go out and find jobs themselves
0120.a2,Why work?, To take away the unemployment benefits and instead support companies so that they can provide jobs in the private sector is a better way of dealing with unemployment
0120.a2,Why work?, Hopefully this would also make people more willing to get an education
0120.a2,Why work?,
0121.a2,Sweden without a monarch would be like Hollywood without its film stars,"Some people are obviously against the tradition of having a monarch in Sweden and would prefer to abolish this, as I heard someone call it, ""expensive and old-fashioned institution"", but the question is not that simple"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," It is obvious that the monarch of Sweden's role has changed radically over the centuries, from being the supreme warlord in the battlefield and sovereign ruler to today's function as a not politically involved representative of the democratic country"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," What would Sweden look like without its monarch? Are its functions out of date? Is the royal institution simply an economical burden to society, a dinosaur of traditions that should be abandoned? The Swedish monarchy of today carry many traditions and only a monarchy can preserve and make such traditions live, and if Sweden abolished its monarchy it would definitely be a culturally poorer and less colourful country"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," As most monarchies, Sweden has grown more democratic through the last few decades, with the consequence that the power of the monarch has decreased"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," But nevertheless, the monarch and his social sphere has been the centre of many important events and developments throughout history, and it is consequently not by coincidence that Swedish history books are mainly concentrated on the history of the country's kings and queens"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," The monarchs have simply been the ones to make and preserve history, and as the case is in today's society, to make history live by staying to traditions and show that we too make history at this very moment"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars, The monarchy is the history and represent it
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," On the other hand, some people argue that history is of minor importance when it comes to everyday life and that they would cope just as well ""without it"", but one must bear in mind that history is a common denominator that brings people together as a people and is an important part of national identity"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," Take for instance the day of independence in Norway, the seventeenth of May, which is celebrated throughout Norway and even by Norwegians abroad, and in which the royal family play a central role"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars," In Sweden there are no festivals of that dimension, but there is an increasing interest in the national day of Sweden, the sixth of June, on which the royal family celebrates together with the Swedish people in Skansen in Stockholm and through the media"
0121.a2,Sweden without a monarch would be like Hollywood without its film stars, In addition to such festivals there are of course ceremonies which are made more impressive by the presence of a royalty
0121.a2,Sweden without a monarch would be like Hollywood without its film stars, To be rewarded with a medal from the king's hand certainly beats receiving one from some politician; What would the Nobel Prize awards look like if Göran Persson delivered the medals to the prominent price-winners? The fact that the royal family's doings are of national interest and that the presence of its members is very honourable shows more of its importance to Swedish national identity
0121.a2,Sweden without a monarch would be like Hollywood without its film stars, Of even greater importance are the Swedish royalties' doings and presence on certain occasions to the international identity and reputation of Sweden
